id_participant,type,category_learning_trial,condition_experiment,tick,completed_by,participant_id,starting_time_trial,finishing_time_trial,reaction_time,category,category_id,category_selected,category_selected_id,correct,trained,practice_trial,iti_trial,previous_category_id,previous_category,selected_id,current_position_entity_selected_x,current_position_entity_selected_y,selected_entity_category_id,selected_entity_category,changed_entity_id,changed_entity_category_id,changed_entity_category,current_position_entity_changed_x,current_position_entity_changed_y,first_round,second_round,monitoring_trial,trial_no_change,from_category_id,to_category_id,selected_entity_id,HOSTILE_entities,NEUTRAL_entities,PENDING_entities,UNKNOWN_entities,FRIEND_entities,ASSUMED_FRIEND_entities,ASSUMED_HOSTILE_entities,UNCERTAIN_FRIEND_entities,UNCERTAIN_HOSTILE_entities,total_entities_second_round,round
9,complete_monitoring_trial,,4,8562,CLICKED_monitoring,9,1606835251660,1606835255288,3628,,,,,False,,,1660.0,6,ASSUMED_HOSTILE,,207,518,1,UNKNOWN,1.0,5,ASSUMED_FRIEND,532.0,219.0,0.0,1.0,24.0,False,6,5,3,5.0,6.0,0.0,2.0,4.0,5.0,2.0,0.0,0.0,24.0,2.0
9,complete_monitoring_trial,,4,8982,TIMEOUT_monitoring,9,1606835259030,NA,NA,,,,,False,,,1692.0,5,ASSUMED_FRIEND,,NA,NA,NA,NA,1.0,3,NEUTRAL,504.0,278.0,0.0,1.0,25.0,False,5,3,NA,5.0,7.0,0.0,2.0,4.0,4.0,2.0,0.0,0.0,24.0,2.0
9,complete_monitoring_trial,,4,9353,TIMEOUT_monitoring,9,1606835267064,NA,NA,,,,,False,,,611.0,1,UNKNOWN,,NA,NA,NA,NA,0.0,2,FRIEND,420.0,346.0,0.0,1.0,26.0,False,1,2,NA,5.0,7.0,0.0,1.0,5.0,4.0,2.0,0.0,0.0,24.0,2.0
9,complete_monitoring_trial,,4,9760,TIMEOUT_monitoring,9,1606835275660,NA,NA,,,,,False,,,1209.0,5,ASSUMED_FRIEND,,NA,NA,NA,NA,14.0,1,UNKNOWN,373.0,349.0,0.0,1.0,27.0,False,5,1,NA,5.0,7.0,0.0,2.0,5.0,3.0,2.0,0.0,0.0,24.0,2.0
9,complete_monitoring_trial,,4,9954,CLICKED_monitoring,9,1606835284360,1606835285506,1146,,,,,True,,,1116.0,6,ASSUMED_HOSTILE,,471,319,1,UNKNOWN,22.0,1,UNKNOWN,471.0,319.0,0.0,1.0,28.0,False,6,1,22,5.0,7.0,0.0,3.0,5.0,3.0,1.0,0.0,0.0,24.0,2.0
9,complete_monitoring_trial,,4,10336,TIMEOUT_monitoring,9,1606835288190,NA,NA,,,,,False,,,643.0,4,HOSTILE,,NA,NA,NA,NA,2.0,5,ASSUMED_FRIEND,229.0,436.0,0.0,1.0,29.0,False,4,5,NA,4.0,7.0,0.0,3.0,5.0,4.0,1.0,0.0,0.0,24.0,2.0
10,complete_monitoring_trial,,5,270,CLICKED_monitoring,10,1606900336328,1606900338799,2471,,,,,False,,,1013.0,5,ASSUMED_FRIEND,,383,442,4,HOSTILE,12.0,6,ASSUMED_HOSTILE,491.0,215.0,0.0,1.0,0.0,False,5,6,11,2.0,2.0,0.0,6.0,2.0,5.0,7.0,0.0,0.0,24.0,2.0
10,complete_monitoring_trial,,5,519,CLICKED_monitoring,10,1606900342574,1606900343788,1214,,,,,True,,,1772.0,6,ASSUMED_HOSTILE,,489,377,4,HOSTILE,12.0,4,HOSTILE,489.0,377.0,0.0,1.0,1.0,False,6,4,12,3.0,2.0,0.0,6.0,2.0,5.0,6.0,0.0,0.0,24.0,2.0
10,complete_monitoring_trial,,5,936,TIMEOUT_monitoring,10,1606900347131,NA,NA,,,,,False,,,1340.0,1,UNKNOWN,,NA,NA,NA,NA,0.0,3,NEUTRAL,256.0,336.0,0.0,1.0,2.0,False,1,3,NA,3.0,3.0,0.0,5.0,2.0,5.0,6.0,0.0,0.0,24.0,2.0
10,complete_monitoring_trial,,5,1358,TIMEOUT_monitoring,10,1606900355572,NA,NA,,,,,False,,,1454.0,3,NEUTRAL,,NA,NA,NA,NA,0.0,2,FRIEND,246.0,393.0,0.0,1.0,3.0,False,3,2,NA,3.0,2.0,0.0,5.0,3.0,5.0,6.0,0.0,0.0,24.0,2.0
10,complete_monitoring_trial,,5,1738,TIMEOUT_monitoring,10,1606900363170,NA,NA,,,,,False,,,612.0,5,ASSUMED_FRIEND,,NA,NA,NA,NA,13.0,4,HOSTILE,422.0,285.0,0.0,1.0,4.0,False,5,4,NA,4.0,2.0,0.0,5.0,3.0,4.0,6.0,0.0,0.0,24.0,2.0
10,complete_monitoring_trial,,5,2168,TIMEOUT_monitoring,10,1606900371901,NA,NA,,,,,False,,,1585.0,5,ASSUMED_FRIEND,,NA,NA,NA,NA,14.0,3,NEUTRAL,230.0,478.0,0.0,1.0,5.0,False,5,3,NA,4.0,3.0,0.0,5.0,3.0,3.0,6.0,0.0,0.0,24.0,2.0
10,complete_monitoring_trial,,5,2578,TIMEOUT_monitoring,10,1606900380114,NA,NA,,,,,False,,,1212.0,1,UNKNOWN,,NA,NA,NA,NA,1.0,5,ASSUMED_FRIEND,434.0,543.0,0.0,1.0,6.0,False,1,5,NA,4.0,3.0,0.0,4.0,3.0,4.0,6.0,0.0,0.0,24.0,2.0
10,complete_monitoring_trial,,5,3026,TIMEOUT_monitoring,10,1606900389064,NA,NA,,,,,False,,,1965.0,3,NEUTRAL,,NA,NA,NA,NA,8.0,6,ASSUMED_HOSTILE,363.0,539.0,0.0,1.0,7.0,False,3,6,NA,4.0,2.0,0.0,4.0,3.0,4.0,7.0,0.0,0.0,24.0,2.0
10,complete_monitoring_trial,,5,3299,CLICKED_monitoring,10,1606900397522,1606900399521,1999,,,,,True,,,1461.0,2,FRIEND,,609,471,3,NEUTRAL,0.0,3,NEUTRAL,609.0,471.0,0.0,1.0,8.0,False,2,3,0,4.0,3.0,0.0,4.0,2.0,4.0,7.0,0.0,0.0,24.0,2.0
10,complete_monitoring_trial,,5,3728,TIMEOUT_monitoring,10,1606900403109,NA,NA,,,,,False,,,1583.0,1,UNKNOWN,,NA,NA,NA,NA,2.0,3,NEUTRAL,583.0,434.0,0.0,1.0,9.0,False,1,3,NA,4.0,4.0,0.0,3.0,2.0,4.0,7.0,0.0,0.0,24.0,2.0
10,complete_monitoring_trial,,5,3970,CLICKED_monitoring,10,1606900411627,1606900412954,1327,,,,,True,,,1525.0,6,ASSUMED_HOSTILE,,395,262,1,UNKNOWN,8.0,1,UNKNOWN,395.0,262.0,0.0,1.0,10.0,False,6,1,8,4.0,4.0,0.0,4.0,2.0,4.0,6.0,0.0,0.0,24.0,2.0
10,complete_monitoring_trial,,5,4405,TIMEOUT_monitoring,10,1606900416653,NA,NA,,,,,False,,,1694.0,4,HOSTILE,,NA,NA,NA,NA,10.0,3,NEUTRAL,539.0,155.0,0.0,1.0,11.0,False,4,3,NA,3.0,5.0,0.0,4.0,2.0,4.0,6.0,0.0,0.0,24.0,2.0
10,complete_monitoring_trial,,5,4804,TIMEOUT_monitoring,10,1606900424628,NA,NA,,,,,False,,,985.0,6,ASSUMED_HOSTILE,,NA,NA,NA,NA,18.0,2,FRIEND,595.0,253.0,0.0,1.0,12.0,False,6,2,NA,3.0,5.0,0.0,4.0,3.0,4.0,5.0,0.0,0.0,24.0,2.0
10,complete_monitoring_trial,,5,5218,TIMEOUT_monitoring,10,1606900432900,NA,NA,,,,,False,,,1278.0,1,UNKNOWN,,NA,NA,NA,NA,3.0,4,HOSTILE,502.0,382.0,0.0,1.0,13.0,False,1,4,NA,4.0,5.0,0.0,3.0,3.0,4.0,5.0,0.0,0.0,24.0,2.0
10,complete_monitoring_trial,,5,5636,TIMEOUT_monitoring,10,1606900441263,NA,NA,,,,,False,,,1360.0,5,ASSUMED_FRIEND,,NA,NA,NA,NA,1.0,1,UNKNOWN,330.0,566.0,0.0,1.0,14.0,False,5,1,NA,4.0,5.0,0.0,4.0,3.0,3.0,5.0,0.0,0.0,24.0,2.0
10,complete_monitoring_trial,,5,6038,TIMEOUT_monitoring,10,1606900449319,NA,NA,,,,,False,,,1055.0,6,ASSUMED_HOSTILE,,NA,NA,NA,NA,19.0,3,NEUTRAL,76.0,502.0,0.0,1.0,15.0,False,6,3,NA,4.0,6.0,0.0,4.0,3.0,3.0,4.0,0.0,0.0,24.0,2.0
10,complete_monitoring_trial,,5,6457,TIMEOUT_monitoring,10,1606900457692,NA,NA,,,,,False,,,1389.0,5,ASSUMED_FRIEND,,NA,NA,NA,NA,15.0,2,FRIEND,187.0,441.0,0.0,1.0,16.0,False,5,2,NA,4.0,6.0,0.0,4.0,4.0,2.0,4.0,0.0,0.0,24.0,2.0
10,complete_monitoring_trial,,5,6866,TIMEOUT_monitoring,10,1606900465865,NA,NA,,,,,False,,,1180.0,6,ASSUMED_HOSTILE,,NA,NA,NA,NA,20.0,5,ASSUMED_FRIEND,461.0,182.0,0.0,1.0,17.0,False,6,5,NA,4.0,6.0,0.0,4.0,4.0,3.0,3.0,0.0,0.0,24.0,2.0
10,complete_monitoring_trial,,5,7295,TIMEOUT_monitoring,10,1606900474441,NA,NA,,,,,False,,,1576.0,1,UNKNOWN,,NA,NA,NA,NA,1.0,2,FRIEND,188.0,417.0,0.0,1.0,18.0,False,1,2,NA,4.0,6.0,0.0,3.0,5.0,3.0,3.0,0.0,0.0,24.0,2.0
10,complete_monitoring_trial,,5,7732,TIMEOUT_monitoring,10,1606900483192,NA,NA,,,,,False,,,1749.0,5,ASSUMED_FRIEND,,NA,NA,NA,NA,16.0,4,HOSTILE,256.0,608.0,0.0,1.0,19.0,False,5,4,NA,5.0,6.0,0.0,3.0,5.0,2.0,3.0,0.0,0.0,24.0,2.0
10,complete_monitoring_trial,,5,8120,TIMEOUT_monitoring,10,1606900490945,NA,NA,,,,,False,,,761.0,1,UNKNOWN,,NA,NA,NA,NA,4.0,4,HOSTILE,631.0,563.0,0.0,1.0,20.0,False,1,4,NA,6.0,6.0,0.0,2.0,5.0,2.0,3.0,0.0,0.0,24.0,2.0
10,complete_monitoring_trial,,5,8557,TIMEOUT_monitoring,10,1606900499691,NA,NA,,,,,False,,,1748.0,5,ASSUMED_FRIEND,,NA,NA,NA,NA,17.0,6,ASSUMED_HOSTILE,478.0,583.0,0.0,1.0,21.0,False,5,6,NA,6.0,6.0,0.0,2.0,5.0,1.0,4.0,0.0,0.0,24.0,2.0
10,complete_monitoring_trial,,5,8757,CLICKED_monitoring,10,1606900507372,1606900508700,1328,,,,,True,,,687.0,5,ASSUMED_FRIEND,,505,241,6,ASSUMED_HOSTILE,20.0,6,ASSUMED_HOSTILE,505.0,241.0,0.0,1.0,22.0,False,5,6,20,6.0,6.0,0.0,2.0,5.0,0.0,5.0,0.0,0.0,24.0,2.0
10,complete_monitoring_trial,,5,9178,TIMEOUT_monitoring,10,1606900512119,NA,NA,,,,,False,,,1411.0,2,FRIEND,,NA,NA,NA,NA,1.0,4,HOSTILE,536.0,450.0,0.0,1.0,23.0,False,2,4,NA,7.0,6.0,0.0,2.0,4.0,0.0,5.0,0.0,0.0,24.0,2.0
10,complete_monitoring_trial,,5,9389,CLICKED_monitoring,10,1606900520116,1606900521329,1213,,,,,True,,,1014.0,6,ASSUMED_HOSTILE,,360,466,5,ASSUMED_FRIEND,17.0,5,ASSUMED_FRIEND,360.0,466.0,0.0,1.0,24.0,False,6,5,17,7.0,6.0,0.0,2.0,4.0,1.0,4.0,0.0,0.0,24.0,2.0
10,complete_monitoring_trial,,5,9839,TIMEOUT_monitoring,10,1606900525325,NA,NA,,,,,False,,,1994.0,6,ASSUMED_HOSTILE,,NA,NA,NA,NA,20.0,4,HOSTILE,153.0,308.0,0.0,1.0,25.0,False,6,4,NA,8.0,6.0,0.0,2.0,4.0,1.0,3.0,0.0,0.0,24.0,2.0
10,complete_monitoring_trial,,5,10266,TIMEOUT_monitoring,10,1606900533864,NA,NA,,,,,False,,,1538.0,6,ASSUMED_HOSTILE,,NA,NA,NA,NA,21.0,2,FRIEND,633.0,332.0,0.0,1.0,26.0,False,6,2,NA,8.0,6.0,0.0,2.0,5.0,1.0,2.0,0.0,0.0,24.0,2.0
10,complete_monitoring_trial,,5,10715,TIMEOUT_monitoring,10,1606900542858,NA,NA,,,,,False,,,1995.0,1,UNKNOWN,,NA,NA,NA,NA,5.0,2,FRIEND,449.0,489.0,0.0,1.0,27.0,False,1,2,NA,8.0,6.0,0.0,1.0,6.0,1.0,2.0,0.0,0.0,24.0,2.0
10,complete_monitoring_trial,,5,11099,TIMEOUT_monitoring,10,1606900550528,NA,NA,,,,,False,,,678.0,6,ASSUMED_HOSTILE,,NA,NA,NA,NA,22.0,3,NEUTRAL,265.0,334.0,0.0,1.0,28.0,False,6,3,NA,8.0,7.0,0.0,1.0,6.0,1.0,1.0,0.0,0.0,24.0,2.0
10,complete_monitoring_trial,,5,11353,CLICKED_monitoring,10,1606900559480,1606900560614,1134,,,,,True,,,1954.0,4,HOSTILE,,437,329,6,ASSUMED_HOSTILE,1.0,6,ASSUMED_HOSTILE,437.0,329.0,0.0,1.0,29.0,False,4,6,1,7.0,7.0,0.0,1.0,6.0,1.0,2.0,0.0,0.0,24.0,2.0
11,complete_monitoring_trial,,5,395,TIMEOUT_monitoring,11,1606900335992,NA,NA,,,,,False,,,917.0,6,ASSUMED_HOSTILE,,NA,NA,NA,NA,18.0,2,FRIEND,571.0,452.0,0.0,1.0,0.0,False,6,2,NA,2.0,2.0,0.0,6.0,3.0,6.0,5.0,0.0,0.0,24.0,2.0
11,complete_monitoring_trial,,5,772,TIMEOUT_monitoring,11,1606900343534,NA,NA,,,,,False,,,555.0,6,ASSUMED_HOSTILE,,NA,NA,NA,NA,19.0,4,HOSTILE,454.0,204.0,0.0,1.0,1.0,False,6,4,NA,3.0,2.0,0.0,6.0,3.0,6.0,4.0,0.0,0.0,24.0,2.0
11,complete_monitoring_trial,,5,993,CLICKED_monitoring,11,1606900351253,1606900352941,1688,,,,,False,,,734.0,1,UNKNOWN,,298,384,6,ASSUMED_HOSTILE,0.0,6,ASSUMED_HOSTILE,329.0,648.0,0.0,1.0,2.0,False,1,6,22,3.0,2.0,0.0,5.0,3.0,6.0,5.0,0.0,0.0,24.0,2.0
11,complete_monitoring_trial,,5,1369,TIMEOUT_monitoring,11,1606900355471,NA,NA,,,,,False,,,527.0,5,ASSUMED_FRIEND,,NA,NA,NA,NA,12.0,1,UNKNOWN,334.0,522.0,0.0,1.0,3.0,False,5,1,NA,3.0,2.0,0.0,6.0,3.0,5.0,5.0,0.0,0.0,24.0,2.0
11,complete_monitoring_trial,,5,1788,TIMEOUT_monitoring,11,1606900363852,NA,NA,,,,,False,,,1393.0,1,UNKNOWN,,NA,NA,NA,NA,1.0,4,HOSTILE,233.0,522.0,0.0,1.0,4.0,False,1,4,NA,4.0,2.0,0.0,5.0,3.0,5.0,5.0,0.0,0.0,24.0,2.0
11,complete_monitoring_trial,,5,2217,TIMEOUT_monitoring,11,1606900372424,NA,NA,,,,,False,,,1581.0,5,ASSUMED_FRIEND,,NA,NA,NA,NA,13.0,3,NEUTRAL,649.0,580.0,0.0,1.0,5.0,False,5,3,NA,4.0,3.0,0.0,5.0,3.0,4.0,5.0,0.0,0.0,24.0,2.0
11,complete_monitoring_trial,,5,2403,CLICKED_monitoring,11,1606900380224,1606900381136,912,,,,,True,,,806.0,4,HOSTILE,,348,508,5,ASSUMED_FRIEND,1.0,5,ASSUMED_FRIEND,348.0,508.0,0.0,1.0,6.0,False,4,5,1,3.0,3.0,0.0,5.0,3.0,5.0,5.0,0.0,0.0,24.0,2.0
11,complete_monitoring_trial,,5,2605,CLICKED_monitoring,11,1606900383670,1606900385180,1510,,,,,True,,,530.0,5,ASSUMED_FRIEND,,293,517,4,HOSTILE,1.0,4,HOSTILE,293.0,517.0,0.0,1.0,7.0,False,5,4,1,4.0,3.0,0.0,5.0,3.0,4.0,5.0,0.0,0.0,24.0,2.0
11,complete_monitoring_trial,,5,2861,CLICKED_monitoring,11,1606900388092,1606900390296,2204,,,,,False,,,909.0,6,ASSUMED_HOSTILE,,442,512,5,ASSUMED_FRIEND,0.0,2,FRIEND,598.0,691.0,0.0,1.0,8.0,False,6,2,14,4.0,3.0,0.0,5.0,4.0,4.0,4.0,0.0,0.0,24.0,2.0
11,complete_monitoring_trial,,5,3144,CLICKED_monitoring,11,1606900394185,1606900395964,1779,,,,,False,,,1884.0,2,FRIEND,,725,391,6,ASSUMED_HOSTILE,0.0,4,HOSTILE,319.0,585.0,0.0,1.0,9.0,False,2,4,23,5.0,3.0,0.0,5.0,3.0,4.0,4.0,0.0,0.0,24.0,2.0
11,complete_monitoring_trial,,5,3569,TIMEOUT_monitoring,11,1606900399469,NA,NA,,,,,False,,,1501.0,5,ASSUMED_FRIEND,,NA,NA,NA,NA,14.0,4,HOSTILE,545.0,542.0,0.0,1.0,10.0,False,5,4,NA,6.0,3.0,0.0,5.0,3.0,3.0,4.0,0.0,0.0,24.0,2.0
11,complete_monitoring_trial,,5,3756,CLICKED_monitoring,11,1606900407151,1606900408209,1058,,,,,True,,,691.0,1,UNKNOWN,,595,349,6,ASSUMED_HOSTILE,2.0,6,ASSUMED_HOSTILE,595.0,349.0,0.0,1.0,11.0,False,1,6,2,6.0,3.0,0.0,4.0,3.0,3.0,5.0,0.0,0.0,24.0,2.0
11,complete_monitoring_trial,,5,4203,TIMEOUT_monitoring,11,1606900412145,NA,NA,,,,,False,,,1934.0,6,ASSUMED_HOSTILE,,NA,NA,NA,NA,2.0,4,HOSTILE,464.0,211.0,0.0,1.0,12.0,False,6,4,NA,7.0,3.0,0.0,4.0,3.0,3.0,4.0,0.0,0.0,24.0,2.0
11,complete_monitoring_trial,,5,4584,CLICKED_monitoring,11,1606900420646,1606900424759,4113,,,,,False,,,1506.0,5,ASSUMED_FRIEND,,354,204,4,HOSTILE,15.0,2,FRIEND,189.0,343.0,0.0,1.0,13.0,False,5,2,19,7.0,3.0,0.0,4.0,4.0,2.0,4.0,0.0,0.0,24.0,2.0
11,complete_monitoring_trial,,5,4991,TIMEOUT_monitoring,11,1606900427906,NA,NA,,,,,False,,,1142.0,3,NEUTRAL,,NA,NA,NA,NA,8.0,6,ASSUMED_HOSTILE,254.0,208.0,0.0,1.0,14.0,False,3,6,NA,7.0,2.0,0.0,4.0,4.0,2.0,5.0,0.0,0.0,24.0,2.0
11,complete_monitoring_trial,,5,5212,CLICKED_monitoring,11,1606900435926,1606900437333,1407,,,,,False,,,1028.0,6,ASSUMED_HOSTILE,,282,134,1,UNKNOWN,8.0,4,HOSTILE,200.0,242.0,0.0,1.0,15.0,False,6,4,3,8.0,2.0,0.0,4.0,4.0,2.0,4.0,0.0,0.0,24.0,2.0
11,complete_monitoring_trial,,5,5628,TIMEOUT_monitoring,11,1606900440653,NA,NA,,,,,False,,,1318.0,6,ASSUMED_HOSTILE,,NA,NA,NA,NA,20.0,5,ASSUMED_FRIEND,343.0,465.0,0.0,1.0,16.0,False,6,5,NA,8.0,2.0,0.0,4.0,4.0,3.0,3.0,0.0,0.0,24.0,2.0
11,complete_monitoring_trial,,5,5878,CLICKED_monitoring,11,1606900448453,1606900450639,2186,,,,,False,,,814.0,1,UNKNOWN,,477,135,2,FRIEND,3.0,5,ASSUMED_FRIEND,291.0,252.0,0.0,1.0,17.0,False,1,5,7,8.0,2.0,0.0,3.0,4.0,4.0,3.0,0.0,0.0,24.0,2.0
11,complete_monitoring_trial,,5,6318,TIMEOUT_monitoring,11,1606900454437,NA,NA,,,,,False,,,1796.0,4,HOSTILE,,NA,NA,NA,NA,0.0,2,FRIEND,579.0,608.0,0.0,1.0,18.0,False,4,2,NA,7.0,2.0,0.0,3.0,5.0,4.0,3.0,0.0,0.0,24.0,2.0
11,complete_monitoring_trial,,5,6682,CLICKED_monitoring,11,1606900462983,1606900466716,3733,,,,,False,,,1544.0,2,FRIEND,,215,614,1,UNKNOWN,0.0,1,UNKNOWN,361.0,577.0,0.0,1.0,19.0,False,2,1,12,7.0,2.0,0.0,4.0,4.0,4.0,3.0,0.0,0.0,24.0,2.0
11,complete_monitoring_trial,,5,6904,CLICKED_monitoring,11,1606900469935,1606900471172,1237,,,,,True,,,1214.0,5,ASSUMED_FRIEND,,445,256,4,HOSTILE,3.0,4,HOSTILE,445.0,256.0,0.0,1.0,20.0,False,5,4,3,8.0,2.0,0.0,4.0,4.0,3.0,3.0,0.0,0.0,24.0,2.0
11,complete_monitoring_trial,,5,7096,CLICKED_monitoring,11,1606900473980,1606900474997,1017,,,,,True,,,803.0,5,ASSUMED_FRIEND,,342,258,2,FRIEND,16.0,2,FRIEND,342.0,258.0,0.0,1.0,21.0,False,5,2,16,8.0,2.0,0.0,4.0,5.0,2.0,3.0,0.0,0.0,24.0,2.0
11,complete_monitoring_trial,,5,7335,CLICKED_monitoring,11,1606900478779,1606900479792,1013,,,,,True,,,1775.0,6,ASSUMED_HOSTILE,,266,260,4,HOSTILE,21.0,4,HOSTILE,266.0,260.0,0.0,1.0,22.0,False,6,4,21,9.0,2.0,0.0,4.0,5.0,2.0,2.0,0.0,0.0,24.0,2.0
11,complete_monitoring_trial,,5,7783,TIMEOUT_monitoring,11,1606900483743,NA,NA,,,,,False,,,1948.0,5,ASSUMED_FRIEND,,NA,NA,NA,NA,17.0,1,UNKNOWN,349.0,213.0,0.0,1.0,23.0,False,5,1,NA,9.0,2.0,0.0,5.0,5.0,1.0,2.0,0.0,0.0,24.0,2.0
11,complete_monitoring_trial,,5,8212,TIMEOUT_monitoring,11,1606900492325,NA,NA,,,,,False,,,1575.0,5,ASSUMED_FRIEND,,NA,NA,NA,NA,20.0,3,NEUTRAL,568.0,672.0,0.0,1.0,24.0,False,5,3,NA,9.0,3.0,0.0,5.0,5.0,0.0,2.0,0.0,0.0,24.0,2.0
11,complete_monitoring_trial,,5,8509,CLICKED_monitoring,11,1606900501258,1606900503272,2014,,,,,False,,,1938.0,6,ASSUMED_HOSTILE,,272,301,1,UNKNOWN,22.0,5,ASSUMED_FRIEND,242.0,393.0,0.0,1.0,25.0,False,6,5,0,9.0,3.0,0.0,5.0,5.0,1.0,1.0,0.0,0.0,24.0,2.0
